,,,,,,,,,,,
Gerencia,Cadena,Plu,Nombre Plu,Subl,Sublinea,Subcat,Subcategoria,Marc,Marca,Clase Marca,Estrategia
Gran Consumo,Super Inter,3717000,Arena Sanitaria Para Gatos,401,MASCOTAS,1435,ARENAS Y TAPETES,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3694827,Suero Costeño Doypack,83,DERIVADOS LACTEOS,2555,ESPARCIBLES,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1299743,AGUA PURA SIN GAS,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1299744,Agua Pura Si Gas,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3007968,Detergente en Polvo Oxigeno,97,CUIDADO ROPA,1021,DETERGENTES CONVENCIONALES,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,8599,Cafe Molido,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5610,CAFE MOLIDO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,251157,Cafe Instantaneo Pulverizado,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5620,CAFE INSTANTANEO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,253883,Cafe Instantaneo Granulado,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5620,CAFE INSTANTANEO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3023781,Talco antibacterial,406,CUIDADO CORPORAL,2430,TALCO POLVO HOMBRE,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3382829,Agua De Linos,404,DESECHABLES Y AEROSOLES,4080,AROMACOLOGIA?ESENCIAS Y AROMAS,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,929943,Cafe Instantaneo Descafeinado,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5625,CAFE INSTANTANEO DESCAFEINADO,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,415569,Lavaloza Crema Limon,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,845,SURTIMAX,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1006098,LAVALOZA CREMA LIMON,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1006100,LAVALOZA CREMA ALOE VERA,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1210171,LAVALOZA CREMA LIMON,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1210172,LAVALOZA CREMA TORONJA,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1210173,Lavaloza Crema Avena,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1210174,LAVALOZA CREMA ALOE VERA,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1763125,Crema Lavaloza Tld Limon,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1763126,Crema Lavaloza Aloe,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3490998,Lavaloza Tripack Oferta,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,845,SURTIMAX,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3705672,Esparcible En Barra,83,DERIVADOS LACTEOS,2042,MARGARINA O ESPARCIBLE COCINAR,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3725017,Crema kids Con Fluor,98,CUIDADO ORAL Y AFEITADA,740,CREMA DENTAL NINOS,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3264841,Papel Higienico Premium 3HX4,67,PAPELES Y ABSORBENTES,8010,PAPEL HIGIENICO PREMIUM,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3054277,Frijol Cargamanto Rojo,90,GRANOS,2020,FRIJOL CARGAMANTO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3548051,Toalla De Cocina,67,PAPELES Y ABSORBENTES,2020,TOALLAS COCINA DESECHABLE,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3638944,Servilletas Blancas Cortadas,67,PAPELES Y ABSORBENTES,7540,SERVILLETAS PARTIDAS,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3739284,Cerveza Lata Sixpac,95,LICORES Y CIGARRILLOS,410,CERVEZAS NACIONALES,1437,COSTENA,MARCA NACIONAL                                    ,Insuperables Marca Propia
Gran Consumo,Super Inter,3473385,Servilleta Doblada,67,PAPELES Y ABSORBENTES,7510,SERVILLETAS NORMALES,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3287804,Gelatina sin sabor,69,MEZCLAS Y BEBIDAS EN POLVO,8720,GELATINA DIETETICA Y SIN SABOR,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3750918,Leche Entera UHT Paq Maxi Litr,83,DERIVADOS LACTEOS,1385,LECHE LIQUIDA UHT BOLSA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3750919,Leche Entera UHT Bolsa MaxiLit,83,DERIVADOS LACTEOS,1385,LECHE LIQUIDA UHT BOLSA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3750920,Leche Entera UHT Paquete,83,DERIVADOS LACTEOS,1385,LECHE LIQUIDA UHT BOLSA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3750921,Leche Entera UHT Bolsa,83,DERIVADOS LACTEOS,1385,LECHE LIQUIDA UHT BOLSA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3750922,Leche Semid Deslac UHT Paquete,83,DERIVADOS LACTEOS,1385,LECHE LIQUIDA UHT BOLSA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3750923,Leche Semid Deslac UHT Bolsa,83,DERIVADOS LACTEOS,1385,LECHE LIQUIDA UHT BOLSA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3616376,Serum Facial Antiedad,64,COSMETICOS,1220,ANTIEDAD,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3756865,Papel Higiénico Tri Hoja 12 Ro,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3756866,Papel Higiénico Tri Hoja 2 Rol,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3756867,Papel Higiénico Tri Hoja 24 Ro,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3756868,Papel Higiénico Tri Hoja 4 Rol,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3332145,Agua Micelar,64,COSMETICOS,1210,LIMPIADORA,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3756503,Leche Semid Deslact En Caja,83,DERIVADOS LACTEOS,1390,LECHE LIQUIDA UHT CAJA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3756504,Leche Entera En Caja,83,DERIVADOS LACTEOS,1390,LECHE LIQUIDA UHT CAJA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3276483,Atun Lomo Aceite Tripack,94,ENLATADOS,2120,ATUNES EN ACEITE,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3534190,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181787,Arroz Blanco Arroba,90,GRANOS,1020,ARROZ BLANCO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181788,Arroz Blanco Arroba,90,GRANOS,1020,ARROZ BLANCO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181789,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181790,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181791,Arroz Blanco Arroba,90,GRANOS,1020,ARROZ BLANCO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181792,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3534187,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3534188,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181785,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181780,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181784,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3181779,Arroz Blanco,90,GRANOS,1020,ARROZ BLANCO,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3757389,Pañitos Humedos Para Mascotas,401,MASCOTAS,1431,IMPLEMENTOS PARA ASEO MASCOTAS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1720710,VELON,404,DESECHABLES Y AEROSOLES,6620,VELONES Y VELADORAS,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3776302,Café instantáneo en polvo,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5620,CAFE INSTANTANEO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3776303,Café descafeinado,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5625,CAFE INSTANTANEO DESCAFEINADO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3776304,Café instantáneo granualdo,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5620,CAFE INSTANTANEO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3776305,Café instantáneo en polvo,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5620,CAFE INSTANTANEO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3776306,Café instantáneo granulado,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5620,CAFE INSTANTANEO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1602699,CEPILLO INFANTIL UNIDAD,98,CUIDADO ORAL Y AFEITADA,1020,CEPILLO DENTAL NINOS,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,1602700,Cepillo Dental Adulto,98,CUIDADO ORAL Y AFEITADA,1010,CEPILLO DENTAL ADULTOS,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3003156,ACONDICIONADOR TODO CABELLO,96,CUIDADO CAPILAR Y ACCESORIOS,1420,BALSAMOS ACONDICIONADORES,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3008973,Bolsa Basura Apartamento 51x76,404,DESECHABLES Y AEROSOLES,5020,BOLSA BASURA APARTAMENTO,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3008975,Bolsa Basura Industrial 65x100,404,DESECHABLES Y AEROSOLES,5040,BOLSA BASURA INDUSTRIAL,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3008977,Bolsa Basura residencial 65x80,404,DESECHABLES Y AEROSOLES,5030,BOLSA BASURA RESIDENCIAL,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3023780,Talco antibacterial,406,CUIDADO CORPORAL,2430,TALCO POLVO HOMBRE,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3065535,Protector Solar SPF 50,406,CUIDADO CORPORAL,4020,BLOQUEADORES,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3070894,Aceite de Bebe,406,CUIDADO CORPORAL,3710,ACEITES NORMALES,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3118046,Jabon Barra Liquido Azul,97,CUIDADO ROPA,940,JABON DE LAVAR BARRA LIQUIDO,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3118047,Jabon Barra Liquido Coco,97,CUIDADO ROPA,940,JABON DE LAVAR BARRA LIQUIDO,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3462712,Detergente Liquido Oscura,97,CUIDADO ROPA,1011,DETERGENTES LIQUIDOS,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3462713,Detergente Liquido Color,97,CUIDADO ROPA,1011,DETERGENTES LIQUIDOS,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3600913,Pelicula Plastica,404,DESECHABLES Y AEROSOLES,3020,VINILO EMPAQUE,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3600914,Pelicula Plastica,404,DESECHABLES Y AEROSOLES,3020,VINILO EMPAQUE,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3705583,Jabon En Barra Liquido Bebe,97,CUIDADO ROPA,940,JABON DE LAVAR BARRA LIQUIDO,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3749226,Aceite De Oliva Virgen Extra,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3749227,Aceite De Oliva Virgen Extra,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3400651,Aceite de Girasol,403,ACEITES COMESTIBLES,7825,ACEITE GIRASOL,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3786697,Snack Cremoso Gatos Atún,401,MASCOTAS,860,SNACKS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3786698,Snack Cremoso Gatos Salmón,401,MASCOTAS,860,SNACKS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3310406,Azúcar Morena,90,GRANOS,7130,AZUCAR MORENA,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3310409,Azúcar Morena,90,GRANOS,7130,AZUCAR MORENA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3310415,Azúcar Blanco Especial,90,GRANOS,7120,AZUCAR BLANCO ESPECIAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3778389,Papel Higienico Premium 3Hx12,67,PAPELES Y ABSORBENTES,8010,PAPEL HIGIENICO PREMIUM,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3778390,Papel Higienico Premium 3Hx18,67,PAPELES Y ABSORBENTES,8010,PAPEL HIGIENICO PREMIUM,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3778391,Papel Higienico Premium 3Hx4,67,PAPELES Y ABSORBENTES,8010,PAPEL HIGIENICO PREMIUM,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3788923,Conserva De Pescado En Salsa D,94,ENLATADOS,2735,OTROS PESCADOS,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3788924,Conserva De Pescado En Salsa D,94,ENLATADOS,2735,OTROS PESCADOS,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3804668,Atun Rallado En Aceite,94,ENLATADOS,2140,DESMENUZADO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Super Inter,3804671,Lomitos De Atun En Aceite,94,ENLATADOS,2120,ATUNES EN ACEITE,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
